;matches_tournament_id;tournaments_tournament_name;tournaments_year;tournaments_host_country;tournaments_winner;tournaments_count_teams
1;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
2;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
3;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
4;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
5;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
6;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
7;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
8;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
9;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
10;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
11;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
12;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
13;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
14;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
15;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
16;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
17;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
18;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
19;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
20;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
21;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
22;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
23;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
24;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
25;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
26;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
27;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
28;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
29;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
30;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
31;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
32;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
33;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
34;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
35;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
36;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
37;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
38;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
39;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
40;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
41;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
42;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
43;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
44;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
45;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
46;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
47;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
48;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
49;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
50;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
51;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
52;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
53;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
54;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
55;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
56;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
57;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
58;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
59;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
60;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
61;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
62;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
63;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
64;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
65;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
66;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
67;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
68;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
69;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
70;WC-1930;1930 FIFA Men's World Cup;1930;Uruguay;Uruguay;13
71;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
72;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
73;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
74;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
75;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
76;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
77;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
78;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
79;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
80;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
81;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
82;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
83;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
84;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
85;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
86;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
87;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
88;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
89;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
90;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
91;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
92;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
93;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
94;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
95;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
96;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
97;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
98;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
99;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
100;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
101;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
102;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
103;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
104;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
105;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
106;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
107;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
108;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
109;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
110;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
111;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
112;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
113;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
114;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
115;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
116;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
117;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
118;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
119;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
120;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
121;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
122;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
123;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
124;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
125;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
126;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
127;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
128;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
129;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
130;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
131;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
132;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
133;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
134;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
135;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
136;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
137;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
138;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
139;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
140;WC-1934;1934 FIFA Men's World Cup;1934;Italy;Italy;16
141;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
142;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
143;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
144;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
145;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
146;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
147;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
148;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
149;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
150;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
151;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
152;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
153;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
154;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
155;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
156;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
157;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
158;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
159;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
160;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
161;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
162;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
163;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
164;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
165;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
166;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
167;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
168;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
169;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
170;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
171;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
172;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
173;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
174;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
175;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
176;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
177;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
178;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
179;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
180;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
181;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
182;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
183;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
184;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
185;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
186;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
187;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
188;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
189;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
190;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
191;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
192;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
193;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
194;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
195;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
196;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
197;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
198;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
199;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
200;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
201;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
202;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
203;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
204;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
205;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
206;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
207;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
208;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
209;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
210;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
211;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
212;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
213;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
214;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
215;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
216;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
217;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
218;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
219;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
220;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
221;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
222;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
223;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
224;WC-1938;1938 FIFA Men's World Cup;1938;France;Italy;15
225;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
226;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
227;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
228;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
229;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
230;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
231;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
232;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
233;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
234;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
235;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
236;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
237;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
238;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
239;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
240;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
241;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
242;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
243;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
244;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
245;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
246;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
247;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
248;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
249;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
250;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
251;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
252;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
253;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
254;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
255;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
256;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
257;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
258;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
259;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
260;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
261;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
262;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
263;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
264;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
265;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
266;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
267;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
268;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
269;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
270;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
271;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
272;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
273;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
274;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
275;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
276;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
277;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
278;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
279;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
280;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
281;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
282;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
283;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
284;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
285;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
286;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
287;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
288;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
289;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
290;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
291;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
292;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
293;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
294;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
295;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
296;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
297;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
298;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
299;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
300;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
301;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
302;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
303;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
304;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
305;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
306;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
307;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
308;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
309;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
310;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
311;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
312;WC-1950;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13
313;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
314;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
315;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
316;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
317;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
318;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
319;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
320;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
321;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
322;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
323;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
324;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
325;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
326;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
327;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
328;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
329;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
330;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
331;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
332;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
333;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
334;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
335;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
336;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
337;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
338;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
339;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
340;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
341;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
342;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
343;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
344;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
345;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
346;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
347;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
348;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
349;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
350;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
351;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
352;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
353;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
354;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
355;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
356;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
357;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
358;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
359;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
360;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
361;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
362;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
363;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
364;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
365;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
366;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
367;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
368;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
369;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
370;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
371;WC-1954;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16
