;matches_match_id;matches_tournament_id;matches_away_team_id;matches_home_team_id;matches_stadium_id;matches_match_date;matches_match_time;matches_stage_name;matches_home_team_score;matches_away_team_score;matches_extra_time;matches_penalty_shootout;matches_home_team_score_penalties;matches_away_team_score_penalties;matches_result
1;M-1930-01;WC-1930;T-46;T-30;S-240;13/7/1930;15:00;group stage;4;1;0;0;0;0;home team win
2;M-1930-01;WC-1930;T-46;T-30;S-240;13/7/1930;15:00;group stage;4;1;0;0;0;0;home team win
3;M-1930-01;WC-1930;T-46;T-30;S-240;13/7/1930;15:00;group stage;4;1;0;0;0;0;home team win
4;M-1930-01;WC-1930;T-46;T-30;S-240;13/7/1930;15:00;group stage;4;1;0;0;0;0;home team win
5;M-1930-01;WC-1930;T-46;T-30;S-240;13/7/1930;15:00;group stage;4;1;0;0;0;0;home team win
6;M-1930-02;WC-1930;T-06;T-83;S-239;13/7/1930;15:00;group stage;3;0;0;0;0;0;home team win
7;M-1930-02;WC-1930;T-06;T-83;S-239;13/7/1930;15:00;group stage;3;0;0;0;0;0;home team win
8;M-1930-02;WC-1930;T-06;T-83;S-239;13/7/1930;15:00;group stage;3;0;0;0;0;0;home team win
9;M-1930-03;WC-1930;T-09;T-87;S-239;14/7/1930;12:45;group stage;2;1;0;0;0;0;home team win
10;M-1930-03;WC-1930;T-09;T-87;S-239;14/7/1930;12:45;group stage;2;1;0;0;0;0;home team win
11;M-1930-03;WC-1930;T-09;T-87;S-239;14/7/1930;12:45;group stage;2;1;0;0;0;0;home team win
12;M-1930-04;WC-1930;T-56;T-61;S-240;14/7/1930;14:50;group stage;3;1;0;0;0;0;home team win
13;M-1930-04;WC-1930;T-56;T-61;S-240;14/7/1930;14:50;group stage;3;1;0;0;0;0;home team win
14;M-1930-04;WC-1930;T-56;T-61;S-240;14/7/1930;14:50;group stage;3;1;0;0;0;0;home team win
15;M-1930-04;WC-1930;T-56;T-61;S-240;14/7/1930;14:50;group stage;3;1;0;0;0;0;home team win
16;M-1930-05;WC-1930;T-30;T-03;S-239;15/7/1930;16:00;group stage;1;0;0;0;0;0;home team win
17;M-1930-06;WC-1930;T-46;T-13;S-239;16/7/1930;14:45;group stage;3;0;0;0;0;0;home team win
18;M-1930-06;WC-1930;T-46;T-13;S-239;16/7/1930;14:45;group stage;3;0;0;0;0;0;home team win
19;M-1930-06;WC-1930;T-46;T-13;S-239;16/7/1930;14:45;group stage;3;0;0;0;0;0;home team win
20;M-1930-07;WC-1930;T-07;T-87;S-239;17/7/1930;12:45;group stage;4;0;0;0;0;0;home team win
21;M-1930-07;WC-1930;T-07;T-87;S-239;17/7/1930;12:45;group stage;4;0;0;0;0;0;home team win
22;M-1930-07;WC-1930;T-07;T-87;S-239;17/7/1930;12:45;group stage;4;0;0;0;0;0;home team win
23;M-1930-07;WC-1930;T-07;T-87;S-239;17/7/1930;12:45;group stage;4;0;0;0;0;0;home team win
24;M-1930-08;WC-1930;T-55;T-83;S-239;17/7/1930;14:45;group stage;3;0;0;0;0;0;home team win
25;M-1930-08;WC-1930;T-55;T-83;S-239;17/7/1930;14:45;group stage;3;0;0;0;0;0;home team win
26;M-1930-08;WC-1930;T-55;T-83;S-239;17/7/1930;14:45;group stage;3;0;0;0;0;0;home team win
27;M-1930-09;WC-1930;T-56;T-84;S-238;18/7/1930;14:30;group stage;1;0;0;0;0;0;home team win
28;M-1930-10;WC-1930;T-30;T-13;S-238;19/7/1930;12:50;group stage;1;0;0;0;0;0;home team win
29;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
30;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
31;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
32;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
33;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
34;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
35;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
36;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
37;M-1930-11;WC-1930;T-46;T-03;S-238;19/7/1930;15:00;group stage;6;3;0;0;0;0;home team win
38;M-1930-12;WC-1930;T-07;T-09;S-238;20/7/1930;13:00;group stage;4;0;0;0;0;0;home team win
39;M-1930-12;WC-1930;T-07;T-09;S-238;20/7/1930;13:00;group stage;4;0;0;0;0;0;home team win
40;M-1930-12;WC-1930;T-07;T-09;S-238;20/7/1930;13:00;group stage;4;0;0;0;0;0;home team win
41;M-1930-12;WC-1930;T-07;T-09;S-238;20/7/1930;13:00;group stage;4;0;0;0;0;0;home team win
42;M-1930-13;WC-1930;T-06;T-55;S-238;20/7/1930;15:00;group stage;1;0;0;0;0;0;home team win
43;M-1930-14;WC-1930;T-61;T-84;S-238;21/7/1930;14:50;group stage;4;0;0;0;0;0;home team win
44;M-1930-14;WC-1930;T-61;T-84;S-238;21/7/1930;14:50;group stage;4;0;0;0;0;0;home team win
45;M-1930-14;WC-1930;T-61;T-84;S-238;21/7/1930;14:50;group stage;4;0;0;0;0;0;home team win
46;M-1930-14;WC-1930;T-61;T-84;S-238;21/7/1930;14:50;group stage;4;0;0;0;0;0;home team win
47;M-1930-15;WC-1930;T-13;T-03;S-238;22/7/1930;14:45;group stage;3;1;0;0;0;0;home team win
48;M-1930-15;WC-1930;T-13;T-03;S-238;22/7/1930;14:45;group stage;3;1;0;0;0;0;home team win
49;M-1930-15;WC-1930;T-13;T-03;S-238;22/7/1930;14:45;group stage;3;1;0;0;0;0;home team win
50;M-1930-15;WC-1930;T-13;T-03;S-238;22/7/1930;14:45;group stage;3;1;0;0;0;0;home team win
51;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
52;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
53;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
54;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
55;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
56;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
57;M-1930-16;WC-1930;T-83;T-03;S-238;26/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
58;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
59;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
60;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
61;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
62;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
63;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
64;M-1930-17;WC-1930;T-87;T-84;S-238;27/7/1930;14:45;semi-finals;6;1;0;0;0;0;home team win
65;M-1930-18;WC-1930;T-03;T-84;S-238;30/7/1930;14:15;final;4;2;0;0;0;0;home team win
66;M-1930-18;WC-1930;T-03;T-84;S-238;30/7/1930;14:15;final;4;2;0;0;0;0;home team win
67;M-1930-18;WC-1930;T-03;T-84;S-238;30/7/1930;14:15;final;4;2;0;0;0;0;home team win
68;M-1930-18;WC-1930;T-03;T-84;S-238;30/7/1930;14:15;final;4;2;0;0;0;0;home team win
69;M-1930-18;WC-1930;T-03;T-84;S-238;30/7/1930;14:15;final;4;2;0;0;0;0;home team win
70;M-1930-18;WC-1930;T-03;T-84;S-238;30/7/1930;14:15;final;4;2;0;0;0;0;home team win
71;M-1934-01;WC-1934;T-30;T-05;S-114;27/5/1934;16:00;round of 16;3;2;1;0;0;0;home team win
72;M-1934-01;WC-1934;T-30;T-05;S-114;27/5/1934;16:00;round of 16;3;2;1;0;0;0;home team win
73;M-1934-01;WC-1934;T-30;T-05;S-114;27/5/1934;16:00;round of 16;3;2;1;0;0;0;home team win
74;M-1934-01;WC-1934;T-30;T-05;S-114;27/5/1934;16:00;round of 16;3;2;1;0;0;0;home team win
75;M-1934-01;WC-1934;T-30;T-05;S-114;27/5/1934;16:00;round of 16;3;2;1;0;0;0;home team win
76;M-1934-02;WC-1934;T-61;T-21;S-113;27/5/1934;16:00;round of 16;2;1;0;0;0;0;home team win
77;M-1934-02;WC-1934;T-61;T-21;S-113;27/5/1934;16:00;round of 16;2;1;0;0;0;0;home team win
78;M-1934-02;WC-1934;T-61;T-21;S-113;27/5/1934;16:00;round of 16;2;1;0;0;0;0;home team win
79;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
80;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
81;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
82;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
83;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
84;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
85;M-1934-03;WC-1934;T-06;T-31;S-105;27/5/1934;16:00;round of 16;5;2;0;0;0;0;home team win
86;M-1934-04;WC-1934;T-26;T-36;S-108;27/5/1934;16:00;round of 16;4;2;0;0;0;0;home team win
87;M-1934-04;WC-1934;T-26;T-36;S-108;27/5/1934;16:00;round of 16;4;2;0;0;0;0;home team win
88;M-1934-04;WC-1934;T-26;T-36;S-108;27/5/1934;16:00;round of 16;4;2;0;0;0;0;home team win
89;M-1934-04;WC-1934;T-26;T-36;S-108;27/5/1934;16:00;round of 16;4;2;0;0;0;0;home team win
90;M-1934-04;WC-1934;T-26;T-36;S-108;27/5/1934;16:00;round of 16;4;2;0;0;0;0;home team win
91;M-1934-04;WC-1934;T-26;T-36;S-108;27/5/1934;16:00;round of 16;4;2;0;0;0;0;home team win
92;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
93;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
94;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
95;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
96;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
97;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
98;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
99;M-1934-05;WC-1934;T-83;T-41;S-111;27/5/1934;16:00;round of 16;7;1;0;0;0;0;home team win
100;M-1934-06;WC-1934;T-09;T-73;S-106;27/5/1934;16:00;round of 16;3;1;0;0;0;0;home team win
101;M-1934-06;WC-1934;T-09;T-73;S-106;27/5/1934;16:00;round of 16;3;1;0;0;0;0;home team win
102;M-1934-06;WC-1934;T-09;T-73;S-106;27/5/1934;16:00;round of 16;3;1;0;0;0;0;home team win
103;M-1934-06;WC-1934;T-09;T-73;S-106;27/5/1934;16:00;round of 16;3;1;0;0;0;0;home team win
104;M-1934-07;WC-1934;T-03;T-74;S-102;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
105;M-1934-07;WC-1934;T-03;T-74;S-102;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
106;M-1934-07;WC-1934;T-03;T-74;S-102;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
107;M-1934-07;WC-1934;T-03;T-74;S-102;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
108;M-1934-07;WC-1934;T-03;T-74;S-102;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
109;M-1934-08;WC-1934;T-48;T-75;S-107;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
110;M-1934-08;WC-1934;T-48;T-75;S-107;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
111;M-1934-08;WC-1934;T-48;T-75;S-107;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
112;M-1934-08;WC-1934;T-48;T-75;S-107;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
113;M-1934-08;WC-1934;T-48;T-75;S-107;27/5/1934;16:00;round of 16;3;2;0;0;0;0;home team win
114;M-1934-09;WC-1934;T-36;T-05;S-102;31/5/1934;16:30;quarter-finals;2;1;0;0;0;0;home team win
115;M-1934-09;WC-1934;T-36;T-05;S-102;31/5/1934;16:30;quarter-finals;2;1;0;0;0;0;home team win
116;M-1934-09;WC-1934;T-36;T-05;S-102;31/5/1934;16:30;quarter-finals;2;1;0;0;0;0;home team win
117;M-1934-10;WC-1934;T-75;T-21;S-114;31/5/1934;16:30;quarter-finals;3;2;0;0;0;0;home team win
118;M-1934-10;WC-1934;T-75;T-21;S-114;31/5/1934;16:30;quarter-finals;3;2;0;0;0;0;home team win
119;M-1934-10;WC-1934;T-75;T-21;S-114;31/5/1934;16:30;quarter-finals;3;2;0;0;0;0;home team win
120;M-1934-10;WC-1934;T-75;T-21;S-114;31/5/1934;16:30;quarter-finals;3;2;0;0;0;0;home team win
121;M-1934-10;WC-1934;T-75;T-21;S-114;31/5/1934;16:30;quarter-finals;3;2;0;0;0;0;home team win
122;M-1934-11;WC-1934;T-74;T-31;S-107;31/5/1934;16:30;quarter-finals;2;1;0;0;0;0;home team win
123;M-1934-11;WC-1934;T-74;T-31;S-107;31/5/1934;16:30;quarter-finals;2;1;0;0;0;0;home team win
124;M-1934-11;WC-1934;T-74;T-31;S-107;31/5/1934;16:30;quarter-finals;2;1;0;0;0;0;home team win
125;M-1934-12;WC-1934;T-73;T-41;S-105;31/5/1934;16:30;quarter-finals;1;1;1;0;0;0;draw
126;M-1934-12;WC-1934;T-73;T-41;S-105;31/5/1934;16:30;quarter-finals;1;1;1;0;0;0;draw
127;M-1934-13;WC-1934;T-73;T-41;S-105;1/6/1934;16:30;quarter-finals;1;0;0;0;0;0;home team win
128;M-1934-14;WC-1934;T-31;T-21;S-111;3/6/1934;16:30;semi-finals;3;1;0;0;0;0;home team win
129;M-1934-14;WC-1934;T-31;T-21;S-111;3/6/1934;16:30;semi-finals;3;1;0;0;0;0;home team win
130;M-1934-14;WC-1934;T-31;T-21;S-111;3/6/1934;16:30;semi-finals;3;1;0;0;0;0;home team win
131;M-1934-14;WC-1934;T-31;T-21;S-111;3/6/1934;16:30;semi-finals;3;1;0;0;0;0;home team win
132;M-1934-15;WC-1934;T-05;T-41;S-107;3/6/1934;16:30;semi-finals;1;0;0;0;0;0;home team win
133;M-1934-16;WC-1934;T-05;T-31;S-108;7/6/1934;18:00;third-place match;3;2;0;0;0;0;home team win
134;M-1934-16;WC-1934;T-05;T-31;S-108;7/6/1934;18:00;third-place match;3;2;0;0;0;0;home team win
135;M-1934-16;WC-1934;T-05;T-31;S-108;7/6/1934;18:00;third-place match;3;2;0;0;0;0;home team win
136;M-1934-16;WC-1934;T-05;T-31;S-108;7/6/1934;18:00;third-place match;3;2;0;0;0;0;home team win
137;M-1934-16;WC-1934;T-05;T-31;S-108;7/6/1934;18:00;third-place match;3;2;0;0;0;0;home team win
138;M-1934-17;WC-1934;T-21;T-41;S-111;10/6/1934;17:00;final;2;1;1;0;0;0;home team win
139;M-1934-17;WC-1934;T-21;T-41;S-111;10/6/1934;17:00;final;2;1;1;0;0;0;home team win
140;M-1934-17;WC-1934;T-21;T-41;S-111;10/6/1934;17:00;final;2;1;1;0;0;0;home team win
141;M-1938-01;WC-1938;T-31;T-75;S-068;4/6/1938;17:00;round of 16;1;1;1;0;0;0;draw
142;M-1938-01;WC-1938;T-31;T-75;S-068;4/6/1938;17:00;round of 16;1;1;1;0;0;0;draw
143;M-1938-02;WC-1938;T-61;T-19;S-077;5/6/1938;17:00;round of 16;3;3;1;0;0;0;draw
144;M-1938-02;WC-1938;T-61;T-19;S-077;5/6/1938;17:00;round of 16;3;3;1;0;0;0;draw
145;M-1938-02;WC-1938;T-61;T-19;S-077;5/6/1938;17:00;round of 16;3;3;1;0;0;0;draw
146;M-1938-02;WC-1938;T-61;T-19;S-077;5/6/1938;17:00;round of 16;3;3;1;0;0;0;draw
147;M-1938-02;WC-1938;T-61;T-19;S-077;5/6/1938;17:00;round of 16;3;3;1;0;0;0;draw
148;M-1938-02;WC-1938;T-61;T-19;S-077;5/6/1938;17:00;round of 16;3;3;1;0;0;0;draw
149;M-1938-03;WC-1938;T-06;T-30;S-069;5/6/1938;17:00;round of 16;3;1;0;0;0;0;home team win
150;M-1938-03;WC-1938;T-06;T-30;S-069;5/6/1938;17:00;round of 16;3;1;0;0;0;0;home team win
151;M-1938-03;WC-1938;T-06;T-30;S-069;5/6/1938;17:00;round of 16;3;1;0;0;0;0;home team win
152;M-1938-03;WC-1938;T-06;T-30;S-069;5/6/1938;17:00;round of 16;3;1;0;0;0;0;home team win
153;M-1938-04;WC-1938;T-23;T-36;S-071;5/6/1938;17:00;round of 16;6;0;0;0;0;0;home team win
154;M-1938-04;WC-1938;T-23;T-36;S-071;5/6/1938;17:00;round of 16;6;0;0;0;0;0;home team win
155;M-1938-04;WC-1938;T-23;T-36;S-071;5/6/1938;17:00;round of 16;6;0;0;0;0;0;home team win
156;M-1938-04;WC-1938;T-23;T-36;S-071;5/6/1938;17:00;round of 16;6;0;0;0;0;0;home team win
157;M-1938-04;WC-1938;T-23;T-36;S-071;5/6/1938;17:00;round of 16;6;0;0;0;0;0;home team win
158;M-1938-04;WC-1938;T-23;T-36;S-071;5/6/1938;17:00;round of 16;6;0;0;0;0;0;home team win
159;M-1938-05;WC-1938;T-53;T-41;S-064;5/6/1938;17:00;round of 16;2;1;1;0;0;0;home team win
160;M-1938-05;WC-1938;T-53;T-41;S-064;5/6/1938;17:00;round of 16;2;1;1;0;0;0;home team win
161;M-1938-05;WC-1938;T-53;T-41;S-064;5/6/1938;17:00;round of 16;2;1;1;0;0;0;home team win
162;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
163;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
164;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
165;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
166;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
167;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
168;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
169;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
170;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
171;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
172;M-1938-06;WC-1938;T-57;T-09;S-075;5/6/1938;17:30;round of 16;6;5;1;0;0;0;home team win
173;M-1938-07;WC-1938;T-48;T-21;S-058;5/6/1938;18:30;round of 16;3;0;1;0;0;0;home team win
174;M-1938-07;WC-1938;T-48;T-21;S-058;5/6/1938;18:30;round of 16;3;0;1;0;0;0;home team win
175;M-1938-07;WC-1938;T-48;T-21;S-058;5/6/1938;18:30;round of 16;3;0;1;0;0;0;home team win
176;M-1938-08;WC-1938;T-61;T-19;S-077;9/6/1938;18:00;round of 16;2;1;0;0;0;0;home team win
177;M-1938-08;WC-1938;T-61;T-19;S-077;9/6/1938;18:00;round of 16;2;1;0;0;0;0;home team win
178;M-1938-08;WC-1938;T-61;T-19;S-077;9/6/1938;18:00;round of 16;2;1;0;0;0;0;home team win
179;M-1938-09;WC-1938;T-31;T-75;S-068;9/6/1938;18:00;round of 16;4;2;0;0;0;0;home team win
180;M-1938-09;WC-1938;T-31;T-75;S-068;9/6/1938;18:00;round of 16;4;2;0;0;0;0;home team win
181;M-1938-09;WC-1938;T-31;T-75;S-068;9/6/1938;18:00;round of 16;4;2;0;0;0;0;home team win
182;M-1938-09;WC-1938;T-31;T-75;S-068;9/6/1938;18:00;round of 16;4;2;0;0;0;0;home team win
183;M-1938-09;WC-1938;T-31;T-75;S-068;9/6/1938;18:00;round of 16;4;2;0;0;0;0;home team win
184;M-1938-09;WC-1938;T-31;T-75;S-068;9/6/1938;18:00;round of 16;4;2;0;0;0;0;home team win
185;M-1938-10;WC-1938;T-21;T-09;S-056;12/6/1938;17:00;quarter-finals;1;1;1;0;0;0;draw
186;M-1938-10;WC-1938;T-21;T-09;S-056;12/6/1938;17:00;quarter-finals;1;1;1;0;0;0;draw
187;M-1938-11;WC-1938;T-75;T-36;S-061;12/6/1938;17:00;quarter-finals;2;0;0;0;0;0;home team win
188;M-1938-11;WC-1938;T-75;T-36;S-061;12/6/1938;17:00;quarter-finals;2;0;0;0;0;0;home team win
189;M-1938-12;WC-1938;T-30;T-41;S-069;12/6/1938;17:00;quarter-finals;3;1;0;0;0;0;home team win
190;M-1938-12;WC-1938;T-30;T-41;S-069;12/6/1938;17:00;quarter-finals;3;1;0;0;0;0;home team win
191;M-1938-12;WC-1938;T-30;T-41;S-069;12/6/1938;17:00;quarter-finals;3;1;0;0;0;0;home team win
192;M-1938-12;WC-1938;T-30;T-41;S-069;12/6/1938;17:00;quarter-finals;3;1;0;0;0;0;home team win
193;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
194;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
195;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
196;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
197;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
198;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
199;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
200;M-1938-13;WC-1938;T-19;T-74;S-055;12/6/1938;17:00;quarter-finals;8;0;0;0;0;0;home team win
201;M-1938-14;WC-1938;T-21;T-09;S-056;14/6/1938;18:00;quarter-finals;2;1;0;0;0;0;home team win
202;M-1938-14;WC-1938;T-21;T-09;S-056;14/6/1938;18:00;quarter-finals;2;1;0;0;0;0;home team win
203;M-1938-14;WC-1938;T-21;T-09;S-056;14/6/1938;18:00;quarter-finals;2;1;0;0;0;0;home team win
204;M-1938-15;WC-1938;T-74;T-36;S-068;16/6/1938;18:00;semi-finals;5;1;0;0;0;0;home team win
205;M-1938-15;WC-1938;T-74;T-36;S-068;16/6/1938;18:00;semi-finals;5;1;0;0;0;0;home team win
206;M-1938-15;WC-1938;T-74;T-36;S-068;16/6/1938;18:00;semi-finals;5;1;0;0;0;0;home team win
207;M-1938-15;WC-1938;T-74;T-36;S-068;16/6/1938;18:00;semi-finals;5;1;0;0;0;0;home team win
208;M-1938-15;WC-1938;T-74;T-36;S-068;16/6/1938;18:00;semi-finals;5;1;0;0;0;0;home team win
209;M-1938-15;WC-1938;T-74;T-36;S-068;16/6/1938;18:00;semi-finals;5;1;0;0;0;0;home team win
210;M-1938-16;WC-1938;T-09;T-41;S-064;16/6/1938;18:00;semi-finals;2;1;0;0;0;0;home team win
211;M-1938-16;WC-1938;T-09;T-41;S-064;16/6/1938;18:00;semi-finals;2;1;0;0;0;0;home team win
212;M-1938-16;WC-1938;T-09;T-41;S-064;16/6/1938;18:00;semi-finals;2;1;0;0;0;0;home team win
213;M-1938-17;WC-1938;T-74;T-09;S-056;19/6/1938;17:00;third-place match;4;2;0;0;0;0;home team win
214;M-1938-17;WC-1938;T-74;T-09;S-056;19/6/1938;17:00;third-place match;4;2;0;0;0;0;home team win
215;M-1938-17;WC-1938;T-74;T-09;S-056;19/6/1938;17:00;third-place match;4;2;0;0;0;0;home team win
216;M-1938-17;WC-1938;T-74;T-09;S-056;19/6/1938;17:00;third-place match;4;2;0;0;0;0;home team win
217;M-1938-17;WC-1938;T-74;T-09;S-056;19/6/1938;17:00;third-place match;4;2;0;0;0;0;home team win
218;M-1938-17;WC-1938;T-74;T-09;S-056;19/6/1938;17:00;third-place match;4;2;0;0;0;0;home team win
219;M-1938-18;WC-1938;T-36;T-41;S-069;19/6/1938;17:00;final;4;2;0;0;0;0;home team win
220;M-1938-18;WC-1938;T-36;T-41;S-069;19/6/1938;17:00;final;4;2;0;0;0;0;home team win
221;M-1938-18;WC-1938;T-36;T-41;S-069;19/6/1938;17:00;final;4;2;0;0;0;0;home team win
222;M-1938-18;WC-1938;T-36;T-41;S-069;19/6/1938;17:00;final;4;2;0;0;0;0;home team win
223;M-1938-18;WC-1938;T-36;T-41;S-069;19/6/1938;17:00;final;4;2;0;0;0;0;home team win
224;M-1938-18;WC-1938;T-36;T-41;S-069;19/6/1938;17:00;final;4;2;0;0;0;0;home team win
225;M-1950-01;WC-1950;T-46;T-09;S-020;24/6/1950;15:00;group stage;4;0;0;0;0;0;home team win
226;M-1950-01;WC-1950;T-46;T-09;S-020;24/6/1950;15:00;group stage;4;0;0;0;0;0;home team win
227;M-1950-01;WC-1950;T-46;T-09;S-020;24/6/1950;15:00;group stage;4;0;0;0;0;0;home team win
228;M-1950-01;WC-1950;T-46;T-09;S-020;24/6/1950;15:00;group stage;4;0;0;0;0;0;home team win
229;M-1950-02;WC-1950;T-75;T-87;S-007;25/6/1950;15:00;group stage;3;0;0;0;0;0;home team win
230;M-1950-02;WC-1950;T-75;T-87;S-007;25/6/1950;15:00;group stage;3;0;0;0;0;0;home team win
231;M-1950-02;WC-1950;T-75;T-87;S-007;25/6/1950;15:00;group stage;3;0;0;0;0;0;home team win
232;M-1950-03;WC-1950;T-13;T-28;S-020;25/6/1950;15:00;group stage;2;0;0;0;0;0;home team win
233;M-1950-03;WC-1950;T-13;T-28;S-020;25/6/1950;15:00;group stage;2;0;0;0;0;0;home team win
234;M-1950-04;WC-1950;T-83;T-73;S-012;25/6/1950;15:00;group stage;3;1;0;0;0;0;home team win
235;M-1950-04;WC-1950;T-83;T-73;S-012;25/6/1950;15:00;group stage;3;1;0;0;0;0;home team win
